reviewerID,asin,overall
A2TXR85WQLE32N,B008JFUO72,4.0
A2AOZQ3WTNVVOK,B00005LDDD,3.0
A265S6DC1KZGC,B008YRL5W8,5.0
A12IDQSS4OW33B,B0001GOH6Q,5.0
A84UFSF2SZS2W,6305498903,2.0
A16YB92FTBQJKT,6300250512,5.0
A1C58YXM2A30CY,0790731452,4.0
A1U7LO88XWVPAZ,B001LK8SKW,5.0
A3F9VH8916IA40,B000F6IOAM,3.0
A2Y7FWT8JD9VIP,0790743132,3.0
A2RKLZ21ST874P,B007KAUWO2,1.0
AX6YZZ47ZWUPW,B008JFUQ16,5.0
AL5OEDM8TPTKV,0792843819,5.0
A36X6YRWEQQ7PW,B000BKVQRU,5.0
A27MSJH4529GRK,0792844602,3.0
A36EW68H08UOCS,B000BB1MIM,4.0
A2ZVJ63VUZ7NMY,B000MEYKCS,1.0
A3GJT5AACJ35YN,0790729652,2.0
A1U2EA59VYHYXU,6303507689,4.0
AQUVTQFFXP4AC,B001OQCV2E,2.0
A2582KMXLK2P06,B00288KNJU,5.0
A6WIURPB86RR9,B00FZM8Z7I,5.0
A3NLB3MA68Q3AO,B0053O8AKU,5.0
A2X44DD1TN0P13,6300216071,3.0
A1Q7329LOIJG6M,B00003CXE6,4.0
AL5FLJFUV6PK8,B00005R242,5.0
AY5ALNAA118ZL,0780628799,2.0
A1JV4QKTEB7QBL,B001DJ7PR8,3.0
A2LJKDPRVR907S,6304337183,5.0
A2ETJW1PNAJYR9,6300184919,5.0
A1Z5G4IOUD4B3Z,6302194296,1.0
A3L7LN7YD9EKKL,B00005JPFH,4.0
A1R8LZYZR3377O,B00CPN92W2,1.0
AIMR915K4YCN,6303917461,5.0
A1M110RB5W86Q1,6303122647,5.0
A39Z52KPAO8YR7,B0006A9FMI,3.0
A32HEH9BZ1B0KY,078322561X,1.0
A1ML889QOPWHRX,B008IG0DU0,5.0
A248HRYR2QX5II,6305812233,5.0
A2PJU5MFGYFZN0,B0008ENHXA,4.0
A3AQS8YP7ROPBJ,B001C4CI8U,5.0
A33YGDICCQVSAD,6302428122,5.0
A3NQSMTG612AF,0790733226,5.0
AEMV9IMH665B9,B008JFUOWM,5.0
A3H9JSM1SUTE4O,B0029F21AQ,4.0
A2EIRAA1TZJWNU,B002ZG980U,5.0
A27M15DFUPV1CK,6304401892,3.0
A88WV7924NGXQ,B003UESJME,2.0
A1X054KUYG5V,6302492939,1.0
A1TV5FU0WXFSBI,0790743213,5.0
A3MCC5MAJYJYMD,6302424887,4.0
A2EEUQ81DTY7G3,B000GIXLX4,4.0
A3Q1FVRV0CRYTH,B0000VV4OK,5.0
A3GGMPRYCQ87CY,6302821665,5.0
A3956O40ZZYFMY,B00BEIYMIS,3.0
A2FSHOTV0RNW7Q,B00014K5Y6,5.0
AY12DBB0U420B,0790751143,4.0
A3S583K80QN1VG,B000GFLKEY,1.0
A2V7EO331SFUF6,0790731541,5.0
AJ6WCVOY4HP06,0783241038,4.0
AN6I05GKPKW6U,6301971787,5.0
AIK7I9BYWV9Q1,B00005M20J,4.0
A1429V2MO57X86,6302032199,5.0
A1XT8AJB7S9JJG,B00GZPD3Y4,3.0
A2JA9LYSXZES1A,0767811100,5.0
AL0G3NEW9J1JA,6300263681,5.0
A1E4FASFO78Z77,B005SH65TK,5.0
A3I9NLAKW3L4WI,B002IRYYCI,5.0
A7Y6AVS576M03,6302004373,5.0
ATZ1LTONGHOP6,B0007W7I4W,5.0
A39AN1E0VZGPB9,0792837614,5.0
A3BU6QT97HMF,6303980813,3.0
AVCRD98TH48RN,B00005JMWP,3.0
A1Y2UGUCT44QH2,6302168465,5.0
A1L8HRCM60W0W7,B00009L1TA,3.0
A19SWTTX2LFD2D,B008NNY9YE,5.0
ADCC3WHSZNW1R,B005S9EJS2,3.0
A1N49TOJZFG48H,B00005UQ9F,5.0
ATC534GKNX15B,6300213900,4.0
A1P2NBM3P3TS2X,6301963725,3.0
A100WFKYVRPVX7,B008JFUPPI,5.0
A32W8WR1QHAOP6,B00G4Q3KOC,5.0
A3QNER0M9CJ22N,B001P9KR8U,2.0
A1NI0VOVXZBM7Y,B001UNVDWA,1.0
A3AQS8YP7ROPBJ,B008220BGQ,4.0
A4FXDIO9WHEH8,B000I0RNVQ,5.0
A2HPUBAJYTJKLP,6303153461,4.0
A1FMJJKSVQDDQ,B000056VP3,4.0
A36X6YRWEQQ7PW,B00009Y3RW,3.0
A2KB14WCZ1DVE3,B00003CY69,4.0
A2YBBES1PKAST8,B000BF0C8E,5.0
A3LZBOBV9H1HDV,B000F4PDF8,5.0
A25CMSI6S7S63C,6302800897,5.0
A28B7IJR80M8KE,0784011222,5.0
A1SDD9CRA4S9U0,B0000AOX0J,5.0
AU1USQ9BJBD8,0790731940,5.0
A170QM825KM60W,B00013RC34,4.0
AHWBKTWFD46UI,B0002DB4YQ,5.0
A133XVTILE3HA8,0792116887,4.0
A2IGYM7K8MFJRC,B000R9YLKY,4.0
ABO2ZI2Y5DQ9T,B001Y8DJVE,2.0
A2SGJYNBVIJ1EA,B003Z94WC0,5.0
AXP8ULN4FULTS,B00006JMSL,5.0
A3LYFRATW68EX1,6303073085,5.0
A16I1TNBSOLQFG,B0035LD7WO,4.0
A23V7Y535MEG7Z,B00H9L26AA,5.0
A1S1BJFTA644TU,B00FRILRL6,2.0
AEE42UT3ERITN,0790745399,5.0
A30A5I8FG82M2E,B000B837XI,4.0
A22RY8N8CNDF3A,080013088X,5.0
A3W0S9MR4A959D,630305899X,5.0
A4YXKE5F62II8,B008G33O0G,4.0
A18MBO1U4DPY20,B00005JPK3,4.0
A1O5U8J2UCFOD6,B000E1MTYK,3.0
A3TOVM0W2JTIUP,B001IDZLCK,5.0
A2JP0URFHXP6DO,B002D1XKB0,4.0
A1NI0VOVXZBM7Y,6302970040,1.0
A2GCHG6U8HTVIT,6301996135,5.0
A2FEGRJQNU51P9,B00005V3Z4,4.0
A67NO0TFRCNK1,B00020BVYW,5.0
A2F42D9XNVTM37,B000PGTPH8,3.0
AKVNA706X53OP,0792164903,5.0
A2O8RIDCJ0H83V,B0009P42S2,4.0
A2LN2AK7HNBI8N,B001KVZ6ES,5.0
AYCJSA9HR7TKO,6302641861,4.0
A34W7QA4J5UTOR,B000056BSA,3.0
ACJTUFZEUCCBL,B000066HAS,5.0
A1D3HQWSVEMBAV,6302605083,4.0
A91LE0MPYE8GJ,0783241569,5.0
A3E0ZQNHL0IJP1,B0060MYKYY,5.0
A2AOAN5NA0B4V8,6304963211,5.0
A1Z7HE1UO6KXGW,B001HN68ZU,4.0
A3OHB78Y7L7ZK,B000J10ERE,4.0
A3F7F7QKQP2FKT,6303921248,5.0
AJ4V0H1MGQM56,B00005JPXP,5.0
ABO2ZI2Y5DQ9T,B00005JNJV,5.0
A3S87ZOPB3UM9N,B00003CXZ3,5.0
A16CZRQL23NOIW,B0002RQ320,5.0
A23T5RST07LMCJ,B002LMV7Q6,3.0
A3B9XTIDLP6BKN,B001NPD9RM,4.0
AYPCGRSNA2IL,6304240554,5.0
A216NLPTKDIUVU,0782008372,4.0
ADDB0Y73L2CHU,B00003CXWU,3.0
A2F7XTL4KHDZME,6303510361,4.0
A1JH5J1KQAUBMP,B000A2IPQY,5.0
A1XTLPXADYVJ68,6303631991,5.0
AR37967IAR6ZT,B00005JLXH,5.0
A1V8GY9ERC5T70,B000BNX3AU,3.0
A3B9QH2N3S4GM3,6304119038,5.0
A94Z0RZNQHAWS,B008JFUS5A,5.0
A1J03J0HZ7KU5T,B004EPYZUS,4.0
A3URMIVRQLZVMO,0783219857,3.0
A2EGK0YRDF4ZZB,B00008IHE6,4.0
A1AISPOIIHTHXX,1417054069,5.0
A223395STT81FS,0788860704,4.0
A1O79Y7BTGJF8K,B00005NFL5,5.0
A228JH8V9Y700G,6300268993,5.0
A332UR6PR1NRSM,0792845730,5.0
A2D63SHGFMPNK6,B00197POXG,5.0
A29R3O02O0PON4,6305076154,4.0
A1WXG10FJ353K0,6302168414,5.0
A36VBADUIRJ6ZE,B00AYJBTS4,3.0
A1JV4QKTEB7QBL,B000YENUI6,4.0
A3E2VBIE22QNDS,B001TKNWVE,5.0
A2FIL25QVJNEI6,B000068CNX,5.0
A16ZKEWQ6DLO45,B003EYVXXC,2.0
A2QH5NMHW1KTJ1,6303430570,5.0
A33M07VZBYRMPY,B0049P1VHS,5.0
A3DYEOY7Q7ZR3V,B00005NKCQ,3.0
A4FRRGOBVJ8A5,6304813651,1.0
A27DHFFWMH042Y,B00005JP28,3.0
A1I7QGUDP043DG,B00005JO20,5.0
AJ3VSER0WV3TK,B00005O061,1.0
A2VMT89TCSF105,B0002KVUKM,2.0
A3697UKT5TIN04,B0051MKMNC,3.0
A300AR4IM0KW21,B00005JN0T,4.0
AN55VVQSWHGCA,6304953747,5.0
ANCOMAI0I7LVG,0792844580,5.0
A2R6RA8FRBS608,6301095294,5.0
A20EEWWSFMZ1PN,6301744136,4.0
A31LHED3SKLWVB,6304345062,3.0
ASQ8KNNP3A7FP,B009NNM77E,2.0
AFSBKKDFLZZX5,B000EHSVC8,5.0
A3CLQ6QQL6FYPB,6302036941,5.0
AE8LL9S715YTE,B000N3AW6G,1.0
A3EBHHCZO6V2A4,0792844890,1.0
A2C5LA07JCDWTN,B00003CXOO,5.0
AER15RIMV8E6D,B001D262LA,3.0
ANCOMAI0I7LVG,B008220CQU,5.0
A19ZXK9HHVRV1X,B0019XZDZO,3.0
A3KG7UC67K6VVU,0792116887,5.0
A1L43KWWR05PCS,B0000372I2,5.0
A1B9D5E8FYJHUN,B00005Y4RZ,5.0
A20EEWWSFMZ1PN,B0007PICAI,2.0
A3PDYRRLMS1UAL,B00005JNTI,3.0
AA3Q5TMI1J0XU,B0010ZR160,4.0
A551XY0L7WQXU,6302168465,5.0
A3RKS9KC04UXJP,6303160344,5.0
A2UYAFQ40U2PHS,6303464491,4.0
A1Z1NQJUJQ5CRO,B000XUUQRE,4.0
A3OXIPSRXAY8GA,6302091632,5.0
A1I8JOLW1PKPFE,B00000JLWR,4.0
A1KP0IVWU0RQ0A,6303829406,5.0
A2R6RA8FRBS608,630197834X,5.0
A2HG7KDLFOK2PD,B005LAIIJY,5.0
A1Z1NQJUJQ5CRO,B008G33O0G,3.0
A32EDSKLEUZ3Y7,0783219105,5.0
A39A4K1K2WZILU,B008JFUS5A,5.0
A2S02XWWNNHUIX,1415723702,4.0
A22BPC7LRSGSYQ,0792836685,4.0
A3PPXVR5J6U2JD,B008JFUQZ2,2.0
A25UZ7MA72SMKM,B00005JH9M,4.0
A3STFVPM8NHJ7B,0783225849,3.0
A2GZTI0EIOCQNZ,B00005JLK0,1.0
A1XT8AJB7S9JJG,B004QWSU46,4.0
A2VJ80PM1G00QV,B000M4RG42,5.0
A1SDPA1J98UP4L,B00CPR3RB0,5.0
A8SS5YFQICR9W,B00005JKQZ,5.0
A2BPDFR58H9575,0783230559,4.0
A16CZRQL23NOIW,B00005JKTE,3.0
A3TMGLECV7IMNT,6302728657,5.0
A3OXTA50FY3GAV,B000EBGFQI,5.0
A3AEN6JWPGUWFM,B005MYEPXC,5.0
A1LEV4H5ZQ55J2,6303118283,5.0
AVSYYWIDT5WTI,B00096S47G,5.0
A165B22J07IED1,B00000JMQC,5.0
A161ANWB62G3M8,6300216543,5.0
A1W11AZMA4WON0,B005LAII12,2.0
A1FG91CM8221X1,6301977483,1.0
A19ZXK9HHVRV1X,B005EWRJGM,3.0
A1JEFESGLIS076,B0013ERFFU,4.0
A1FFPPPIOSI36M,B001FB55H6,1.0
A2A7AA32QEAJY2,0800132009,5.0
A34RO7EAZ5C5FH,0792833201,5.0
A3EFLT5PI0TU57,6302533953,5.0
A3SLA4ADDSYZJ2,0783237413,4.0
A1Q0AQ2HVNSYYW,6305265623,4.0
A19ZXK9HHVRV1X,B00125WAWS,3.0
A31R90D6LPEN2J,B000BNX3AU,2.0
A2OVUDBRWGX0LL,B00005JG70,5.0
A247V1Z9O671OA,B003EYVXYG,1.0
A3CLQ6QQL6FYPB,0767853636,5.0
A38FK136U60BU2,B000IV9CDM,5.0
A5UMUVEV1RUS9,B00005UQ6G,4.0
A3TYC8T6W81DDB,B00HHYF570,2.0
AQ01Q3070LT29,B006GGRE9M,4.0
AYP0Z0FLR9Z0R,B0007VZ9D0,4.0
A1AC9S8U66SNMU,6303338569,5.0
ALHGD1RH1N2VL,0783227507,4.0
A323VSV7A3AF25,0790731908,5.0
AQV43WHQO3PD8,6300270270,5.0
A239PPUVV8O0U0,B00000BCPF,5.0
A1ER5AYS3FQ9O3,B00005JPTK,4.0
A2FXKM19I0Y41S,6301802780,5.0
A1YJQ0I05KU3M,B000069HXC,5.0
A1429V2MO57X86,B0002KVUKM,5.0
A9K1XPM8F9509,6300181316,5.0
A3UT4044358ZEX,0767821408,5.0
AU3PO882GSVB,B001D2WUGG,4.0
A2NX99GVAX4TRP,6304680724,5.0
A2L4XGVPR42KHL,B00006RCNW,5.0
A2G6D5ABBVGQS,B008JENBLO,3.0
A325XRD76NNY2N,B000067J3P,2.0
A1AXHNRDJEQ0B,6302161967,5.0
A328S9RN3U5M68,B0007P0YKY,5.0
A1C9GCHR99WX3F,B00003CY5U,5.0
A1G9FX1KV45N41,0767823729,5.0
A35ZK3M8L9JUPX,0783241917,5.0
A1KAR9G699RM56,079073155X,4.0
ACKDSX71VI5HY,B00008YGS0,5.0
AUTBHG6070SL4,B00177Y9ZC,3.0
A3GWZPKO3ODTIN,B002ZG97J2,5.0
A1POFVVXUZR3IQ,0792845986,5.0
A2EDZH51XHFA9B,B00005JLXB,3.0
A39IY0JU5JI69G,B000YABYLA,4.0
A19ZXK9HHVRV1X,B00003CXWI,2.0
A3AEYDNYCWH2IZ,B000AWYOGE,4.0
A2KG8WLR1AKO12,B00006RVJR,5.0
A3A48XEYWLWH7T,6304401132,5.0
AJ8CBMFSPRKQU,B0053O89JM,5.0
ACVQ6OMN2T773,0792845536,3.0
A34FV327JWDP7Y,B000MNP2K8,5.0
A3QAQUUPFIARWB,0790749351,5.0
A27H9DOUGY9FOS,B00CERJIOG,4.0
A13UAIE3K517CQ,B003GAMOIW,3.0
A2JA59SICVG83V,B002TZS5GU,5.0
A1YAOKCZCYROWI,B00004VVOV,4.0
A28ILUGDCSL7M5,B000NOKJBS,5.0
A3FD6BZSW1AHDF,B001V7YZ9S,5.0
A32ZOSZVX052IJ,B000T22PVG,5.0
A3Q21CJ51KBFRY,B000UYX4Q8,4.0
A3K73IFELUXHVP,B000NQRE9Q,4.0
A1YUBY4IO8EGYN,6304891784,5.0
AZXHK8IO25FL6,B001KMB772,3.0
ATZONTF6SUZEP,6301045750,1.0
ABAZFH25304ZG,6304618344,5.0
A34RO7EAZ5C5FH,6304584229,5.0
ASWHAWQ4Q1NF7,B000E1YW22,4.0
A29R4FCO6RFX4K,B00005JLKN,3.0
A1DAOL3NMHEPLS,B0000639HN,4.0
A1RUU0TEW8JRDC,B002ZG998G,1.0
AUGABW5AS2OXM,6300218031,5.0
A3V6Z4RCDGRC44,0783226039,5.0
A3G2OSOP4XKFZL,B0037QGS0A,3.0
AJNIACIPB2I5P,B001662FKK,5.0
A19CZ59O4CNDGP,B00005JPH2,3.0
A19BTO59X1BYGS,B0001GH5TW,5.0
A1MPTJIR3LDGNZ,6305958181,5.0
A1Z2HOY56LNIQA,630533580X,5.0
AVKDN3K109748,B0010X8NMS,5.0
AO80JEDFYS6MJ,B000077VQ6,3.0
A1COW0UIB5HA9J,6305841985,5.0
A38Y1R032M63B,B002PCVLWW,5.0
A31RM5QU797HPJ,078062369X,5.0
AJRFZ0VZ0LD26,B0036RPM8Y,5.0
A1H9DB7BDXDL6P,B004RC8NZQ,3.0
A153NZD2WZN5S3,0780022629,4.0
A2VP7JOT3K7PFM,6305538018,5.0
A2HW33PQSRHLNO,B000A8NZ0O,1.0
AFITDZEWKJKAM,0782010040,4.0
AJXVM8DAT3BY0,B001EAWMGA,5.0
A3FBGZ4E6KGIW2,B000CQM4XI,5.0
AUTBHG6070SL4,B001GKJ2DO,5.0
A2MD6815TK32I4,B000LC4ZI0,5.0
A4RUN01NO4827,B000022TS6,4.0
AA5XZVANDXGJE,6302178924,4.0
ADKA2MJQQCMTO,0783221487,4.0
A22OTGZQ0QNZ8G,6302274001,5.0
A2HVL790PBWYTU,B001C5LLL4,4.0
APHL6689NEDRX,B004EPZ01G,5.0
A38AAPXSJN4C5G,B00003CXRA,4.0
A3F3B6HY9RJI04,0792163087,5.0
A2XGKOJL0PJGNJ,B003BJO8IM,5.0
A373SQGOF9JCL0,0783221487,5.0
A2IL4AJIXXXLEM,6300271854,5.0
AUTBHG6070SL4,6304014457,4.0
A3A6GXILVT9JNW,B00A27O5AW,5.0
A2G5KL6WVDZFD6,B00EV4EUT8,4.0
A21UNM7MAMN0F2,B0031RAOVY,5.0
A3U16LITWT2PQJ,0792836634,5.0
A111CSAB9KUP7V,B008JFUPFI,5.0
A3RN5W5IWPMKHD,6301661761,4.0
A3CN9CCJUNIPKT,B008JFUPFI,5.0
A3U0M0456YPLT1,B009AVCAE4,5.0
AER15RIMV8E6D,B002SYAGN2,4.0
A2GB3S7X9KV11X,B000063W1R,4.0
A3AEN6JWPGUWFM,0783225482,3.0
A6ADO7B6FUVN,B00006FDBW,3.0
A2DDDKF5NZMTFY,6300183467,5.0
A2D8CUJPOSRPNA,B000BYY11O,4.0
AC1U7PPQJKA9D,B000066STL,5.0
A19L14G82I6SEE,B001PPGAIU,2.0
A1C80B497LCYKA,0790725657,4.0
A3J0WT8I9WOBN0,B003L20IHE,4.0
AIDQV95MLCIDD,B0006IIKQW,3.0
A3UH3X6PZ7WCWG,0784011516,5.0
A25RA7AD7315GU,B000P0I4O4,5.0
A1DMTMYNUU6MB0,6300250512,5.0
A3BK2M8SD7810I,B0099114LA,5.0
A3TZV5SXQ8F6ST,1417030976,4.0
A1PZODSUKJF6Z3,6303213650,5.0
AV6QDP8Q0ONK4,6302353890,5.0
A1IMMQIMOQOHU5,B009AF5OY8,5.0
A2B73CL3QSYWLB,6302987865,2.0
A1SDPA1J98UP4L,B00008YGRQ,5.0
A2DLKD4AC5JV5Q,B009934S5M,5.0
AX92P15E6YOED,0783222475,5.0
A2EDZH51XHFA9B,630122471X,3.0
A10ODC971MDHV8,0792838408,5.0
A1YHQ1JWEJK6BI,B00003CXPJ,5.0
A1FJ4WAOIDPEF4,B00000G3PL,5.0
A1GSR7RGCG1QYZ,B0009JE7NI,1.0
A1TPW86OHXTXFC,0780614097,4.0
A141HP4LYPWMSR,B0006SSOHC,3.0
A27ZCU9LK0CMQ5,B00003CWT6,5.0
AYY56CYWR2VM7,B005LAII0I,4.0
A3CN9CCJUNIPKT,B00005JNCZ,5.0
A16P5N8MNTXXU3,B000K7VHPU,5.0
A31ARSC1LGY8WK,B00008CMT0,2.0
A2EWA6WBOJO1QC,0783213115,5.0
AX91WWXRNZ93R,0780630459,4.0
A4PPZNQF1X2IY,B00005JMJG,5.0
A2B7BUH8834Y6M,B000062XH9,4.0
APP5MBH2BSX6I,B000005QLO,5.0
A2VMOB9SPRVC4L,B00005JKQZ,5.0
A141HP4LYPWMSR,B001KVZ6ES,5.0
A2KMRC9TS9YGCW,1608838137,5.0
A11B61QBGHLQDN,B00005JMA8,4.0
A2B3Z2QHW3V35S,B000W4HJ44,1.0
ANAYSRE3LX8GZ,B000SM6FKY,4.0
AJKWF4W7QD4NS,6300262731,5.0
A2GY0TMHXYD5LU,B001DPHDBA,5.0
A12X2J7AVZ04IQ,B003UESJEM,4.0
ADZIJQN6MNRAB,B000A2IPQY,5.0
A2VUD4SPJO4V33,B00157OI9Q,5.0
A3JXVV1QJ68PAX,B0002IQJ8W,5.0
APOGXH3A74CM3,6300214540,4.0
A1VXEL8R0NFPJE,B00006RJ5W,4.0
A3OD04P0A831WB,B005LAII8K,4.0
A2FBLD1LEGH6J,B0000TB014,5.0
A13JU88JAHN72I,B008JFUS8M,5.0
A3KB1H0S7T6JX1,B000O58ZHQ,4.0
AVOU47WABQ6D3,B001KVZ6FW,5.0
A1IANEBSMVGHS9,B00030590I,5.0
AQ73XG9JKRRXW,B00AW0KHTM,5.0
A3NE7BWSEOHIWJ,6300181723,5.0
A1QQPIUXWD4G0Z,0783226799,5.0
AGU2ZGUBFCJTJ,B0002S64T6,3.0
A10LILU7QEJPEA,B0000B1A5P,4.0
A1WSQK3SB76RCC,B00005JMYI,4.0
A1RNMPOY4XIAA8,B0013K7ZPE,5.0
A26VCXQU8MLCK9,B000YAF4MA,5.0
A8IZZHVLE87TV,0783240171,5.0
AIOXMENE1HBR7,6302642248,5.0
A1YVDY3TISDRE1,B004DY3N9Y,3.0
A3QLAOOTFEHCJI,6300214826,5.0
A1EP3ITG2ORK4Y,B005WFWVL4,4.0
A1QKKCVQC4BZT,0792845749,5.0
A32B6XWNR55SRL,6305325812,5.0
A3713PP4MADKED,B00003CXI0,5.0
A3HM5G9IV1FTFP,0792844882,4.0
AN9J46667D80O,6301175239,5.0
A2BZWG2LTJZGBQ,6301798503,5.0
A1655SGPPUUCRP,6305470448,5.0
A1O3I77HO80LXV,B000VKL6Z2,4.0
A1BM7TP9L9WDXR,B00005KHJO,5.0
A2GPN2VKS8E77C,B0000524EB,4.0
A3UDYY6L2NH3JS,0792833244,4.0
A1E6JS6C205VZD,B00505QAUY,3.0
A2L6QS8SVHT9RG,B001F12IT4,4.0
A2NJO6YE954DBH,B00005V4XF,4.0
A2KYEJHX24EF9B,B00000K3AM,5.0
A20EEWWSFMZ1PN,B0002DB5B8,3.0
A3GA09FYFKL4EY,B00005JNTI,2.0
A2UYAFQ40U2PHS,B0002MJT0I,2.0
A2L3MPMZTAI0QR,B00AIBZJLG,5.0
A19EKT8H85AKO5,B0001HAGTM,5.0
AB1UMC7SB9D7Z,6305075573,5.0
A17ED9J0J0UJ9G,B0095HHM78,4.0
A1CDNTB7377YH2,6302256690,3.0
A10ODC971MDHV8,6301586042,5.0
A1345VRK5MYG7,6301977165,4.0
ABIR54CL0P4HL,6305094934,5.0
A1V3IO23FZFF9L,B0000AVHAO,1.0
AUN6LUZCN5MBU,B0001VL0K2,5.0
A2PV6GK1HV54Y9,6302712920,4.0
AQP1VPK16SVWM,0767812166,5.0
A2YD0YKPG1T80S,B00005JOHI,4.0
AVCY83D2VW5ZG,6301412761,5.0
A1K4AVQIU704DY,6303241123,4.0
AUTUYKL8525WP,B00005JLRT,3.0
AG6TX1ZJHLMO7,B00177Y9ZC,3.0
A3LZGLA88K0LA0,B00005JNUY,3.0
A34D06JL7LC6MU,0790733927,5.0
A3LDG3K4M0HDSA,B0006U3U74,5.0
A1AVSW1LXGBO4Y,B0009UC7H0,4.0
A2066L25IWX8QK,6301760344,5.0
A26NOYY84RMWMT,B00003CY67,4.0
A2B73CL3QSYWLB,B00005JKN9,4.0
A2817YNA7JBWP6,7883062603,5.0
A2RFG9LI7JDILS,630196697X,5.0
A30TK6U7DNS82R,6301976061,4.0
A35I428M5WAT5Q,B00915G4IC,3.0
A2VNNFURJ55S4G,B004A8ZX28,4.0
A297HOYHX10FOD,0780619609,3.0
AF61MRUO1WLFN,B00005U8EL,4.0
A26O0T192IBKY1,B00005Q2Z1,4.0
A1G5LJ8T1IGYC5,6302824729,3.0
AF8C86SGYLH81,B003CWEQ7G,5.0
AVN00ASBFTMN6,B00005JL57,5.0
A2FBTX2KV4RT0Q,B004BZ5ADW,5.0
A39AWL2FKWDFK6,B00005JMUK,5.0
A231ZCJGWZA38A,6305487871,1.0
A7Y6AVS576M03,6301744128,5.0
ADUYXL8FOEPCH,B00275EHJG,5.0
A2MD6815TK32I4,B002NXSRVG,5.0
A12RMAJXRPQWTY,B0035ECHJA,5.0
A457S8SW690NM,0790736527,5.0
A2C7M79A9NKF5E,B001TOD92C,5.0
A7YRVNPXWL5BY,0792845986,5.0
A1NI0VOVXZBM7Y,B0034G4P7G,1.0
A1ST1XBL6EQTBV,B0013FSL1Q,5.0
A1W702WG1LC6R3,0783114893,4.0
A3DPLL63LBKJM1,B00005JNJV,4.0
A29UK7GM2HXMIE,B000067S1G,5.0
A33IZJVCKFKDPU,B00005JLXH,4.0
A1P8K7Z2MH7N45,B001KVZ6HK,5.0
A1DJLUH6JQ1RHQ,6304490135,1.0
AMNNPDX9MFEUD,B001PPLJIQ,5.0
A9LAPV8XNKZVZ,B005LAII0I,1.0
AYC3Y4QX7GATV,B00188M5TM,5.0
AJKWF4W7QD4NS,B0049P1VHS,5.0
AJK1CQJ7OBG1A,B00005JPLQ,2.0
A2YDXBKJG7E3QV,B005S9ELVC,5.0
A9LAPV8XNKZVZ,B000M4RG42,4.0
ABZQ3E2G1UWJT,B00000F3KV,5.0
AEODDGA58UV3X,B00029NLGO,4.0
A18GP1PWVTKXQQ,B00DJYJPLO,2.0
A3CDGAMHYQ174I,B0053O8AQE,5.0
A131XK438X81X9,B005LAIGWS,3.0
A2GBBDNZLYC4A9,B009L79YFU,4.0
A3O536E2YOKK4Y,B00008WJBH,4.0
A3LU79BYMWZEW9,6301967070,5.0
A1NSDP9YZXLMDX,B00CFB6OPM,3.0
AM1GKQX04L80I,B00002EQ0I,4.0
A3ANETCTMAN1NP,B000TJ6OZ2,4.0
A1X15AQVSCKKRG,B000FS9FD0,1.0
AOQGPBU068UZ9,0792164962,5.0
A2UQK3DAZ8NO2T,0792843576,4.0
A16HMB9UPOH6BS,B0001DMVBC,5.0
A3READRPSIWOYM,B002VECM1S,4.0
A2DRVUMQB5S930,B001209SMS,5.0
AELBITXGN5HXL,B0005C9MQ6,5.0
AY69ZK7G6CNYJ,B0001IN0BC,5.0
A2BFIYZYNK54QX,B00H9KKGTO,5.0
A2QH5NMHW1KTJ1,6303610811,5.0
A1BKMU7Z6D856N,0767805712,5.0
A2YCJ7XQ7HASKB,B005S9EL6C,5.0
A56AA52NMMKYQ,B008220AGC,3.0
A2VKBENU2H4VN,B0000B1OFL,5.0
A1C9510D5VUMY3,6301963733,5.0
A2ZNJKY01ANDHG,6303026613,4.0
A2ZQXHBN605JTB,080017948X,5.0
A11XKY4EIU2KNR,B00005JM9N,1.0
A1FDV3WPOHREY9,B008JFUNKU,1.0
A3MHEGH6EIS5ZU,6303153348,3.0
A3L1N36J3BOL9V,0790736918,3.0
A8V74RZY8TIRJ,B000ATQYUQ,5.0
A106RL7ZB0N5W8,B005LAIILM,4.0
A1LACH6MLQWZ,B000HCPS8U,4.0
A1R34V18QXCAYU,B000069HZN,4.0
A356Y9OXSO4LBQ,6302182840,5.0
A26YMZMOTIYR13,B00005JPO1,3.0
A17TXJSP9LFVBE,B00030590I,5.0
A1HJMA5WTI392,B001C4CI8U,5.0
A255E1L105V4MU,B000EQHXNW,3.0
A3PIPHWD45VOGI,B00005JNJR,4.0
A1VM6XDJYUGJSL,B000TZJBP6,4.0
A35ZK3M8L9JUPX,B001H5X7I4,5.0
A3RU2W4BP7RWV4,B000HRMCUC,2.0
A92LD431P843F,6304479735,3.0
A3OND36Q71G76D,B00005JM0B,5.0
A37T4NN3DV3U75,B000ROAK2W,5.0
A2CXW3QH4324DT,B000V4UH08,1.0
A18APG5X7UM9XK,B00CHVIAS4,5.0
APRVKZZLIZUSJ,7885142566,1.0
A5DIAZ5GT3MC,0767811070,5.0
A1QQDHM5YMLQ8Z,6302503493,5.0
A11PTCZ2FM2547,B009NNM9OA,5.0
A1PXO8I6P0JPUA,B000FP2OPY,5.0
AUTBHG6070SL4,6305470448,5.0
A35R8PJSEURHHF,B004LWZW7E,1.0
A2R7BL5BF4HYSE,630021463X,5.0
A2KPTYL9QTU3SX,6300247694,1.0
A19U5RYULZ0Z72,6304457316,5.0
A11TUHEHHENLBC,B008JFUNHI,1.0
